saleline_id,order_id,product,category,sale_amount,quantity
584484,339123,SKU 529,Ottomans,766.5,1
573594,331250,SKU 529,Ottomans,766.5,1
566425,325810,SKU 529,Ottomans,766.5,1
559235,320137,SKU 529,Ottomans,766.5,1
718167,220398,SKU 529,Ottomans,652.12,1
586134,340288,SKU 529,Ottomans,834.295,1
568612,327456,SKU 529,Ottomans,735.63,1
568727,327607,SKU 529,Ottomans,735.63,1
568276,328028,SKU 529,Ottomans,735.63,1
566424,325810,SKU 529,Ottomans,735.63,1
565759,325204,SKU 529,Ottomans,735.63,1
559915,320588,SKU 529,Ottomans,735.63,1
559452,320260,SKU 529,Ottomans,735.63,1
570734,329078,SKU 529,Ottomans,735.63,1
568831,327672,SKU 529,Ottomans,735.63,1
568805,327659,SKU 529,Ottomans,735.63,1
559234,320137,SKU 529,Ottomans,735.63,1
562153,322467,SKU 529,Ottomans,735.63,1
600109,351379,SKU 530,Sofa Sets,6401.5,1
592978,345784,SKU 530,Sofa Sets,6401.5,1
595944,348112,SKU 530,Sofa Sets,6401.5,1
677408,221136,SKU 531,Dining Chairs,1323,2
710486,130633,SKU 531,Dining Chairs,1323,2
570934,329099,SKU 532,Chaise Sectional Sofas,7346.5,1
600263,351503,SKU 533,TV Consoles,2796.5,1
600514,351650,SKU 533,TV Consoles,2796.5,1
559857,320566,SKU 533,TV Consoles,3146.5,1
653067,285527,SKU 533,TV Consoles,2796.5,1
589003,342603,SKU 533,TV Consoles,2796.5,1
588567,342300,SKU 533,TV Consoles,2796.5,1
595579,345212,SKU 533,TV Consoles,2796.5,1
603232,353696,SKU 533,TV Consoles,2796.5,1
601484,352275,SKU 533,TV Consoles,2796.5,1
592548,345480,SKU 533,TV Consoles,2796.5,1
591472,344435,SKU 533,TV Consoles,2796.5,1
569833,328349,SKU 534,Bedside Tables,941.5,1
657009,153106,SKU 535,Modular Corner Sofas,1606.5,1
570430,328827,SKU 536,Coffee Tables,1571.5,1
559956,320661,SKU 536,Coffee Tables,1571.5,1
569685,328225,SKU 536,Coffee Tables,1571.5,1
563039,323129,SKU 536,Coffee Tables,1571.5,1
584577,339195,SKU 537,Rectangular Dining Tables,2878.295,1
584558,339168,SKU 537,Rectangular Dining Tables,3146.5,1
577422,334421,SKU 537,Rectangular Dining Tables,2869.685,1
581385,337041,SKU 537,Rectangular Dining Tables,3146.5,1
577941,334490,SKU 537,Rectangular Dining Tables,2914.975,1
560761,321259,SKU 537,Rectangular Dining Tables,3496.5,1
595642,347891,SKU 537,Rectangular Dining Tables,2971.5,1
599155,350673,SKU 537,Rectangular Dining Tables,2986.48,1
597788,349588,SKU 537,Rectangular Dining Tables,2986.48,1
579233,335532,SKU 537,Rectangular Dining Tables,3038.455,1
583105,338205,SKU 538,Dining Chairs,6112.4,12
640154,317894,SKU 538,Dining Chairs,2226,4
590209,343497,SKU 538,Dining Chairs,973,2
580585,336511,SKU 538,Dining Chairs,3057.915,6
578365,334889,SKU 538,Dining Chairs,3339,6
578292,334835,SKU 538,Dining Chairs,1113,2
572377,330390,SKU 538,Dining Chairs,4277,8
564758,324374,SKU 538,Dining Chairs,1113,2
564256,174845,SKU 538,Dining Chairs,3339,6
595929,348094,SKU 538,Dining Chairs,1946,4
592266,345283,SKU 538,Dining Chairs,973,2
584536,339173,SKU 538,Dining Chairs,1034.95,2
616023,313985,SKU 538,Dining Chairs,1057.35,2
563971,323874,SKU 538,Dining Chairs,1113,2
562970,323103,SKU 538,Dining Chairs,4452,8
592863,345727,SKU 538,Dining Chairs,3892,8
560841,321334,SKU 539,Dining Chairs,814.065,2
561196,321682,SKU 540,Modular Side Corner Sofas,1501.5,1
582589,337894,SKU 541,Dining Benches,1046.5,1
578766,335170,SKU 541,Dining Benches,962.64,1
600550,351677,SKU 541,Dining Benches,941.5,1
573325,331060,SKU 541,Dining Benches,1081.5,1
567937,327065,SKU 541,Dining Benches,1081.5,1
593782,346398,SKU 541,Dining Benches,941.5,1
590276,343528,SKU 541,Dining Benches,941.5,1
589425,150873,SKU 541,Dining Benches,941.5,1
608102,353689,SKU 541,Dining Benches,832.615,1
598571,227001,SKU 541,Dining Benches,941.5,1
617426,315740,SKU 541,Dining Benches,1046.5,1
625382,351905,SKU 541,Dining Benches,941.85,1
576451,333629,SKU 541,Dining Benches,1046.5,1
567028,326348,SKU 541,Dining Benches,1081.5,1
561465,320789,SKU 541,Dining Benches,1081.5,1
602019,352750,SKU 541,Dining Benches,941.5,1
600732,351784,SKU 541,Dining Benches,941.5,1
601965,352696,SKU 542,Chaise Sectional Sofas,5596.5,1
568275,327279,SKU 542,Chaise Sectional Sofas,4721.5,1
593175,345919,SKU 542,Chaise Sectional Sofas,5596.5,1
589424,150873,SKU 543,Rectangular Dining Tables,1956.5,1
582588,337894,SKU 543,Rectangular Dining Tables,2201.5,1
572600,330545,SKU 543,Rectangular Dining Tables,2201.5,1
569275,327922,SKU 543,Rectangular Dining Tables,2201.5,1
567027,326348,SKU 543,Rectangular Dining Tables,2201.5,1
561477,320789,SKU 543,Rectangular Dining Tables,2201.5,1
632304,241523,SKU 543,Rectangular Dining Tables,2201.5,1
593781,346398,SKU 543,Rectangular Dining Tables,1956.5,1
590275,343528,SKU 543,Rectangular Dining Tables,1956.5,1
598081,227001,SKU 543,Rectangular Dining Tables,1956.5,1
625381,351905,SKU 543,Rectangular Dining Tables,1981.35,1
640444,211496,SKU 544,Rectangular Dining Tables,4965.625,1
593722,346357,SKU 544,Rectangular Dining Tables,4896.5,1
582827,338050,SKU 544,Rectangular Dining Tables,4858,1
575471,332829,SKU 544,Rectangular Dining Tables,4966.5,1
574575,332144,SKU 544,Rectangular Dining Tables,5246.5,1
572825,330705,SKU 544,Rectangular Dining Tables,4966.5,1
564020,323906,SKU 544,Rectangular Dining Tables,4966.5,1
573439,330818,SKU 544,Rectangular Dining Tables,4752.72,1
573355,331037,SKU 544,Rectangular Dining Tables,4752.72,1
573153,330940,SKU 544,Rectangular Dining Tables,4752.72,1
564381,324090,SKU 544,Rectangular Dining Tables,4752.72,1
558926,319869,SKU 544,Rectangular Dining Tables,4581.255,1
602668,353286,SKU 544,Rectangular Dining Tables,4569.81,1
590317,343544,SKU 544,Rectangular Dining Tables,4569.81,1
575974,333303,SKU 544,Rectangular Dining Tables,5004.195,1
572262,330325,SKU 544,Rectangular Dining Tables,4752.72,1
569305,327934,SKU 544,Rectangular Dining Tables,4752.72,1
573148,330926,SKU 544,Rectangular Dining Tables,4752.72,1
564003,323896,SKU 544,Rectangular Dining Tables,4752.72,1
563824,323756,SKU 544,Rectangular Dining Tables,4752.72,1
565731,325197,SKU 545,Ottomans,696.5,1
579163,335448,SKU 546,Armchairs,2286.795,1
600855,351834,SKU 546,Armchairs,2084.74,1
570718,327263,SKU 546,Armchairs,4893,2
589048,342643,SKU 547,Armchairs,2096.5,1
586413,340531,SKU 547,Armchairs,4193,2
579109,335390,SKU 547,Armchairs,2153.725,1
580266,336311,SKU 547,Armchairs,4207.315,2
581035,333634,SKU 547,Armchairs,2174.795,1
578757,335171,SKU 547,Armchairs,4167.275,2
572989,331193,SKU 547,Armchairs,4193,2
572948,330794,SKU 547,Armchairs,4193,2
570227,328644,SKU 547,Armchairs,2096.5,1
559968,320680,SKU 547,Armchairs,2096.5,1
598758,350350,SKU 547,Armchairs,2026.5,1
597051,348903,SKU 547,Armchairs,4193,2
595550,347835,SKU 547,Armchairs,2096.5,1
595415,347708,SKU 547,Armchairs,2096.5,1
592895,345738,SKU 547,Armchairs,2096.5,1
592496,345432,SKU 547,Armchairs,2096.5,1
592131,345184,SKU 547,Armchairs,16772,8
589740,327340,SKU 547,Armchairs,2096.5,1
589845,343176,SKU 547,Armchairs,2096.5,1
589664,343102,SKU 547,Armchairs,2096.5,1
584013,338782,SKU 547,Armchairs,4305,2
608595,352298,SKU 547,Armchairs,1746.5,1
601462,350036,SKU 547,Armchairs,4053,2
571012,329318,SKU 547,Armchairs,2096.5,1
569956,328657,SKU 547,Armchairs,4193,2
566082,325500,SKU 547,Armchairs,2096.5,1
565697,325149,SKU 547,Armchairs,4193,2
609936,327751,SKU 547,Armchairs,1746.5,1
603269,221819,SKU 547,Armchairs,2026.5,1
599196,350734,SKU 547,Armchairs,2026.5,1
610754,325208,SKU 548,Dressers,2446.5,1
602999,353534,SKU 548,Dressers,2656.675,1
601374,353544,SKU 548,Dressers,2796.5,1
573846,331503,SKU 548,Dressers,3146.5,1
562956,323098,SKU 548,Dressers,2796.5,1
570879,329201,SKU 548,Dressers,2796.5,1
567578,326775,SKU 548,Dressers,2773.155,1
564208,323980,SKU 548,Dressers,2796.5,1
561414,321834,SKU 548,Dressers,2796.5,1
559717,320465,SKU 548,Dressers,2796.5,1
606380,237671,SKU 548,Dressers,2446.5,1
600138,351426,SKU 548,Dressers,2796.5,1
598212,298217,SKU 548,Dressers,2796.5,1
577499,334365,SKU 549,Sofa Covers,1281.42,1
578565,335019,SKU 550,Desks,2446.5,1
600026,351351,SKU 550,Desks,2446.5,1
568493,327450,SKU 550,Desks,2796.5,1
574466,332043,SKU 550,Desks,2446.5,1
583099,338205,SKU 551,Coffee Tables,1918.945,1
585678,339968,SKU 552,Dining Chairs,973,2
583050,338186,SKU 552,Dining Chairs,27731.55,66
572557,330519,SKU 552,Dining Chairs,1043,2
561383,321865,SKU 552,Dining Chairs,1043,2
571460,277761,SKU 552,Dining Chairs,903.315,2
571155,329442,SKU 552,Dining Chairs,855.75,2
568383,327366,SKU 552,Dining Chairs,903.315,2
571460,277761,SKU 552,Dining Chairs,903.315,2
571139,329428,SKU 552,Dining Chairs,850.5,2
575982,333305,SKU 552,Dining Chairs,850.5,2
575982,333305,SKU 552,Dining Chairs,850.5,2
575982,333305,SKU 552,Dining Chairs,850.5,2
582606,337921,SKU 553,Bed Frames,3146.5,1
576312,333556,SKU 553,Bed Frames,3146.5,1
580677,336560,SKU 553,Bed Frames,3146.5,1
580567,336499,SKU 553,Bed Frames,2941.26,1
579225,335533,SKU 553,Bed Frames,2896.6,1
571811,329919,SKU 553,Bed Frames,2936.5,1
568124,327198,SKU 553,Bed Frames,2936.5,1
567063,322127,SKU 553,Bed Frames,2936.5,1
562408,322652,SKU 553,Bed Frames,2936.5,1
595945,348112,SKU 553,Bed Frames,3146.5,1
593684,346338,SKU 553,Bed Frames,3146.5,1
570651,329006,SKU 553,Bed Frames,2936.5,1
592252,345275,SKU 553,Bed Frames,3146.5,1
573491,331150,SKU 554,3 Seater Sofas,4896.5,1
572386,330406,SKU 554,3 Seater Sofas,4896.5,1
571595,329764,SKU 554,3 Seater Sofas,4896.5,1
570451,328843,SKU 554,3 Seater Sofas,4896.5,1
561412,321891,SKU 554,3 Seater Sofas,4896.5,1
590791,343897,SKU 554,3 Seater Sofas,5141.5,1
611950,199365,SKU 554,3 Seater Sofas,4756.5,1
566615,325999,SKU 555,Ottomans,801.5,1
591618,318089,SKU 555,Ottomans,5019,6
564694,324300,SKU 555,Ottomans,801.5,1
564170,323971,SKU 556,3 Seater Sofas,4196.5,1
565557,325070,SKU 556,3 Seater Sofas,4196.5,1
603060,353576,SKU 556,3 Seater Sofas,3846.5,1
602280,352935,SKU 557,Modular 2-Seater Sofas,3006.5,1
572153,330974,SKU 558,Dining Chairs,2786,4
567811,326959,SKU 558,Dining Chairs,1393,2
563935,323846,SKU 558,Dining Chairs,4179,6
559733,319918,SKU 558,Dining Chairs,591.5,1
559833,320551,SKU 558,Dining Chairs,636.055,1
576453,333629,SKU 558,Dining Chairs,1393,2
575110,332562,SKU 558,Dining Chairs,2786,4
569022,327778,SKU 558,Dining Chairs,1393,2
568676,327516,SKU 558,Dining Chairs,2786,4
563780,323838,SKU 558,Dining Chairs,1393,2
563230,323308,SKU 558,Dining Chairs,608.72,1
561808,322195,SKU 558,Dining Chairs,2786,4
560570,321128,SKU 558,Dining Chairs,1393,2
581362,316069,SKU 559,Coat Racks,836.5,1
580016,336102,SKU 559,Coat Racks,765.87,1
581194,336939,SKU 559,Coat Racks,770.105,1
562201,322486,SKU 559,Coat Racks,836.5,1
559859,320567,SKU 559,Coat Racks,836.5,1
559118,320017,SKU 559,Coat Racks,1673,2
589368,342875,SKU 559,Coat Racks,836.5,1
564468,324154,SKU 559,Coat Racks,836.5,1
561970,322338,SKU 559,Coat Racks,836.5,1
727546,257908,SKU 559,Coat Racks,591.5,1
707523,170710,SKU 559,Coat Racks,591.5,1
560014,320704,SKU 560,Dining Benches,1081.5,1
568712,327603,SKU 560,Dining Benches,1081.5,1
560615,321100,SKU 560,Dining Benches,1081.5,1
560571,321128,SKU 560,Dining Benches,1055.635,1
568215,327265,SKU 560,Dining Benches,1088.85,1
560527,321094,SKU 560,Dining Benches,1055.635,1
559718,320466,SKU 560,Dining Benches,1054.9,1
559404,320230,SKU 560,Dining Benches,2109.8,1
600900,351613,SKU 561,Rectangular Dining Tables,3041.5,1
563117,323210,SKU 561,Rectangular Dining Tables,3076.5,1
602930,353480,SKU 561,Rectangular Dining Tables,3041.5,1
560844,321334,SKU 561,Rectangular Dining Tables,3076.5,1
600518,351650,SKU 561,Rectangular Dining Tables,3041.5,1
600221,351472,SKU 561,Rectangular Dining Tables,2764.3,1
586981,340935,SKU 561,Rectangular Dining Tables,3222.38,1
593742,346375,SKU 561,Rectangular Dining Tables,2764.3,1
589316,342854,SKU 561,Rectangular Dining Tables,3222.38,1
572778,330672,SKU 561,Rectangular Dining Tables,3081.435,1
560605,321100,SKU 561,Rectangular Dining Tables,3081.435,1
560338,320985,SKU 561,Rectangular Dining Tables,3081.435,1
607033,311661,SKU 561,Rectangular Dining Tables,2729.055,1
596247,348331,SKU 561,Rectangular Dining Tables,2764.3,1
586089,340889,SKU 561,Rectangular Dining Tables,3222.38,1
573402,331101,SKU 561,Rectangular Dining Tables,3081.435,1
560571,321128,SKU 561,Rectangular Dining Tables,3017.42,1
593763,346385,SKU 561,Rectangular Dining Tables,2764.3,1
568215,327265,SKU 561,Rectangular Dining Tables,3112.34,1
560527,321094,SKU 561,Rectangular Dining Tables,3017.42,1
590093,343406,SKU 562,Rugs,696.5,1
588930,183991,SKU 562,Rugs,696.5,1
579287,335576,SKU 562,Rugs,696.5,1
578049,334708,SKU 562,Rugs,640.71,1
575569,329099,SKU 562,Rugs,696.5,1
575560,332887,SKU 562,Rugs,696.5,1
575148,332231,SKU 562,Rugs,696.5,1
578221,334800,SKU 562,Rugs,696.5,1
572034,330147,SKU 562,Rugs,766.5,1
572097,330193,SKU 562,Rugs,766.5,1
566885,279176,SKU 562,Rugs,766.5,1
560778,321276,SKU 562,Rugs,1533,2
597117,350465,SKU 562,Rugs,696.5,1
598069,330801,SKU 562,Rugs,696.5,1
598213,298217,SKU 562,Rugs,696.5,1
595404,347696,SKU 562,Rugs,696.5,1
588791,343228,SKU 562,Rugs,696.5,1
589352,342875,SKU 562,Rugs,696.5,1
588820,342474,SKU 562,Rugs,696.5,1
585401,259713,SKU 562,Rugs,696.5,1
584117,338826,SKU 562,Rugs,635.53,1
604285,327250,SKU 562,Rugs,696.5,1
603694,338801,SKU 562,Rugs,591.5,1
573495,331147,SKU 562,Rugs,766.5,1
564405,324804,SKU 562,Rugs,661.5,1
564968,324499,SKU 562,Rugs,766.5,1
564161,323966,SKU 562,Rugs,766.5,1
598455,350211,SKU 562,Rugs,696.5,1
598001,333662,SKU 562,Rugs,633.745,1
595479,342556,SKU 562,Rugs,696.5,1
592133,345184,SKU 562,Rugs,2786,4
586274,324534,SKU 563,Rugs,346.5,1
575952,220289,SKU 563,Rugs,451.5,1
579739,335916,SKU 563,Rugs,451.5,1
580068,336061,SKU 563,Rugs,451.5,1
576847,333922,SKU 563,Rugs,451.5,1
568770,327632,SKU 563,Rugs,451.5,1
561850,287209,SKU 563,Rugs,451.5,1
559190,320054,SKU 563,Rugs,423.92,1
593640,347421,SKU 563,Rugs,346.5,1
593562,346251,SKU 563,Rugs,346.5,1
587338,341401,SKU 563,Rugs,451.5,1
584033,338791,SKU 563,Rugs,451.5,1
571328,329758,SKU 563,Rugs,451.5,1
571087,329395,SKU 563,Rugs,451.5,1
564789,324393,SKU 563,Rugs,451.5,1
562228,322486,SKU 563,Rugs,451.5,1
559193,320101,SKU 563,Rugs,451.5,1
604286,327250,SKU 563,Rugs,346.5,1
602878,338261,SKU 563,Rugs,346.5,1
600601,351715,SKU 563,Rugs,346.5,1
596911,333662,SKU 563,Rugs,315.28,1
589816,343209,SKU 564,3 Seater Sofas,4091.5,1
575543,332874,SKU 564,3 Seater Sofas,4546.5,1
589274,342830,SKU 564,3 Seater Sofas,4091.5,1
576736,333860,SKU 564,3 Seater Sofas,4196.5,1
673827,256708,SKU 564,3 Seater Sofas,3855.075,1
569206,327886,SKU 564,3 Seater Sofas,4196.5,1
565857,325243,SKU 564,3 Seater Sofas,4196.5,1
564907,324392,SKU 564,3 Seater Sofas,4196.5,1
563639,323606,SKU 564,3 Seater Sofas,4196.5,1
602658,353272,SKU 564,3 Seater Sofas,4091.5,1
575092,332475,SKU 564,3 Seater Sofas,4546.5,1
574983,332449,SKU 564,3 Seater Sofas,4196.5,1
573472,331139,SKU 564,3 Seater Sofas,4196.5,1
569632,328185,SKU 564,3 Seater Sofas,4196.5,1
569470,328048,SKU 564,3 Seater Sofas,4196.5,1
568528,327465,SKU 564,3 Seater Sofas,4196.5,1
562387,322641,SKU 564,3 Seater Sofas,4196.5,1
562268,322485,SKU 564,3 Seater Sofas,4196.5,1
597110,348946,SKU 564,3 Seater Sofas,4091.5,1
595512,347804,SKU 564,3 Seater Sofas,4091.5,1
573740,331377,SKU 565,Bedside Tables,2583,2
580808,282852,SKU 565,Bedside Tables,1291.5,1
559209,320112,SKU 565,Bedside Tables,2513,2
588904,342535,SKU 565,Bedside Tables,1291.5,1
570233,328644,SKU 565,Bedside Tables,1256.5,1
608513,273468,SKU 565,Bedside Tables,2093,2
589586,343040,SKU 566,3 Seater Sofas,3846.5,1
598547,350231,SKU 566,3 Seater Sofas,3846.5,1
583133,338239,SKU 567,Rectangular Dining Tables,4462.64,1
573311,330930,SKU 567,Rectangular Dining Tables,4651.5,1
597211,349059,SKU 567,Rectangular Dining Tables,17675.7,4
572589,330503,SKU 567,Rectangular Dining Tables,4651.5,1
571810,329954,SKU 567,Rectangular Dining Tables,4651.5,1
568356,327346,SKU 567,Rectangular Dining Tables,4651.5,1
561806,322172,SKU 567,Rectangular Dining Tables,4651.5,1
597751,349542,SKU 567,Rectangular Dining Tables,4236.19,1
596577,348569,SKU 567,Rectangular Dining Tables,4236.19,1
583482,338457,SKU 567,Rectangular Dining Tables,4267.445,1
591374,344418,SKU 567,Rectangular Dining Tables,4236.19,1
593545,346250,SKU 567,Rectangular Dining Tables,4236.19,1
568623,327537,SKU 567,Rectangular Dining Tables,4414.655,1
570411,326924,SKU 567,Rectangular Dining Tables,4414.655,1
568492,327450,SKU 567,Rectangular Dining Tables,4414.655,1
561277,321728,SKU 567,Rectangular Dining Tables,4414.655,1
566117,325522,SKU 568,Modular Side Corner Sofas,2096.5,1
562419,322613,SKU 569,Chaise Sectional Sofas,5596.5,1
566174,325583,SKU 569,Chaise Sectional Sofas,5596.5,1
562360,322618,SKU 569,Chaise Sectional Sofas,5596.5,1
600901,351875,SKU 569,Chaise Sectional Sofas,5596.5,1
559021,317606,SKU 570,Modular Chaises,2796.5,1
588625,342345,SKU 571,Chaise Sectional Sofas,5596.5,1
579510,335563,SKU 571,Chaise Sectional Sofas,5288.5,1
574749,332186,SKU 571,Chaise Sectional Sofas,5596.5,1
594513,347004,SKU 571,Chaise Sectional Sofas,5036.5,1
565713,325198,SKU 571,Chaise Sectional Sofas,5596.5,1
711926,325934,SKU 571,Chaise Sectional Sofas,4196.5,1
606757,210626,SKU 571,Chaise Sectional Sofas,4406.5,1
600031,351362,SKU 571,Chaise Sectional Sofas,5036.5,1
708282,306827,SKU 572,Armchairs,1606.5,1
561320,321751,SKU 573,Modular 2-Seater Sofas,5351.5,1
644487,334737,SKU 574,Modular 2-Seater Sofas,2572.955,1
602386,352989,SKU 575,2 Seater Sofas,2656.5,1
592271,345287,SKU 575,2 Seater Sofas,3041.5,1
583489,338461,SKU 575,2 Seater Sofas,3041.5,1
574329,317384,SKU 575,2 Seater Sofas,2936.5,1
572613,330554,SKU 575,2 Seater Sofas,2901.5,1
600099,351342,SKU 575,2 Seater Sofas,2656.5,1
644484,334737,SKU 576,3 Seater Sofas,4183.06,1
629052,226960,SKU 577,Chaise Sectional Sofas,5036.5,1
579540,335751,SKU 577,Chaise Sectional Sofas,5288.5,1
580265,336311,SKU 577,Chaise Sectional Sofas,5104.365,1
601366,352264,SKU 577,Chaise Sectional Sofas,5036.5,1
567492,326723,SKU 577,Chaise Sectional Sofas,5176.5,1
598182,349919,SKU 577,Chaise Sectional Sofas,5036.5,1
566698,326063,SKU 577,Chaise Sectional Sofas,5176.5,1
572035,319557,SKU 578,Modular Chaises,2446.5,1
567665,327131,SKU 579,Modular Armless 2-Seater Sofas,2621.5,1
583090,338205,SKU 579,Modular Armless 2-Seater Sofas,2719.815,1
572077,330178,SKU 580,2 Seater Sofas,2901.5,1
569521,328062,SKU 580,2 Seater Sofas,2901.5,1
567122,326374,SKU 580,2 Seater Sofas,2901.5,1
563486,323499,SKU 580,2 Seater Sofas,2901.5,1
559746,320490,SKU 580,2 Seater Sofas,2901.5,1
602432,350035,SKU 580,2 Seater Sofas,2656.5,1
595969,348131,SKU 580,2 Seater Sofas,2656.5,1
582979,332279,SKU 581,Coffee Tables,1149.33,1
598183,349919,SKU 581,Coffee Tables,1256.5,1
594785,347139,SKU 581,Coffee Tables,1256.5,1
559056,322135,SKU 582,Bed Frames,2621.5,1
576057,333374,SKU 583,Chaise Sectional Sofas,5596.5,1
573135,330933,SKU 583,Chaise Sectional Sofas,5176.5,1
572461,208636,SKU 583,Chaise Sectional Sofas,5176.5,1
577035,334039,SKU 584,2 Seater Sofas,5666.5,1
561536,321969,SKU 584,2 Seater Sofas,5666.5,1
559820,320541,SKU 584,2 Seater Sofas,5666.5,1
642214,313657,SKU 584,2 Seater Sofas,5316.5,1
560165,320835,SKU 584,2 Seater Sofas,5666.5,1
593209,346026,SKU 585,Chaise Sectional Sofas,6296.5,1
561912,322286,SKU 585,Chaise Sectional Sofas,6646.5,1
594781,347139,SKU 585,Chaise Sectional Sofas,6296.5,1
625203,306669,SKU 586,3 Seater Sofas,4196.5,1
562003,322370,SKU 587,Modular Chaises,2446.5,1
601482,260660,SKU 587,Modular Chaises,2446.5,1
564568,324242,SKU 588,Bed Frames,2726.5,1
575729,333374,SKU 588,Bed Frames,3146.5,1
569519,328067,SKU 589,Sofa Covers,1396.5,1
569556,328126,SKU 589,Sofa Covers,1396.5,1
598013,349778,SKU 590,Modular Chaises,2446.5,1
593211,345916,SKU 591,Sofa Covers,1396.5,1
601247,352166,SKU 592,Modular Side Corner Sofas,2271.5,1
745860,184964,SKU 593,2 Seater Sofas,3041.5,1
583789,338278,SKU 593,2 Seater Sofas,2774.485,1
576277,333533,SKU 593,2 Seater Sofas,3041.5,1
579520,335696,SKU 593,2 Seater Sofas,2812.355,1
601802,352616,SKU 593,2 Seater Sofas,2656.5,1
576776,306245,SKU 593,2 Seater Sofas,3041.5,1
573354,330990,SKU 593,2 Seater Sofas,2901.5,1
569711,328272,SKU 593,2 Seater Sofas,2901.5,1
568179,327223,SKU 593,2 Seater Sofas,2901.5,1
561347,321812,SKU 593,2 Seater Sofas,2901.5,1
597397,349184,SKU 593,2 Seater Sofas,2656.5,1
597195,349048,SKU 593,2 Seater Sofas,2656.5,1
593548,346250,SKU 593,2 Seater Sofas,2656.5,1
590350,344110,SKU 593,2 Seater Sofas,3041.5,1
590565,343729,SKU 593,2 Seater Sofas,2756.635,1
585247,339638,SKU 593,2 Seater Sofas,3041.5,1
583484,338424,SKU 593,2 Seater Sofas,2881.025,1
732338,295891,SKU 593,2 Seater Sofas,3041.5,1
606126,353445,SKU 593,2 Seater Sofas,2656.5,1
578468,326448,SKU 594,Modular Chaises,2296.665,1
570903,329214,SKU 594,Modular Chaises,1816.5,1
571804,329950,SKU 594,Modular Chaises,1816.5,1
571311,329558,SKU 594,Modular Chaises,1816.5,1
568702,327593,SKU 594,Modular Chaises,1816.5,1
564535,324215,SKU 594,Modular Chaises,1816.5,1
710769,191831,SKU 595,TV Consoles,2796.5,1
677023,210506,SKU 595,TV Consoles,2796.5,1
598393,350077,SKU 595,TV Consoles,2831.85,1
662840,340099,SKU 595,TV Consoles,2796.5,1
594365,346863,SKU 595,TV Consoles,3146.5,1
584943,339410,SKU 596,Modular Chaises,2236.85,1
561887,322263,SKU 596,Modular Chaises,1816.5,1
559379,320223,SKU 597,Mattresses,2446.5,1
592694,345592,SKU 597,Mattresses,2237.2,1
590214,343503,SKU 597,Mattresses,2796.5,1
589685,343106,SKU 597,Mattresses,2796.5,1
562219,322486,SKU 597,Mattresses,2446.5,1
591745,344875,SKU 597,Mattresses,4.795,1
729522,178806,SKU 598,Swatches,0,1
590442,343640,SKU 599,Sideboards,2796.5,1
590205,343495,SKU 599,Sideboards,2796.5,1
587762,337758,SKU 599,Sideboards,2913.925,1
579040,335695,SKU 599,Sideboards,2878.715,1
575553,332880,SKU 599,Sideboards,3146.5,1
589276,342846,SKU 599,Sideboards,2971.5,1
577270,194604,SKU 599,Sideboards,3146.5,1
574859,332345,SKU 599,Sideboards,3146.5,1
573722,326282,SKU 599,Sideboards,3146.5,1
578512,334993,SKU 599,Sideboards,2674.525,1
589391,342910,SKU 599,Sideboards,2796.5,1
564905,324392,SKU 599,Sideboards,3146.5,1
563936,323846,SKU 599,Sideboards,3146.5,1
563108,323198,SKU 599,Sideboards,3146.5,1
562068,322412,SKU 599,Sideboards,3146.5,1
560698,321200,SKU 599,Sideboards,3146.5,1
560560,321120,SKU 599,Sideboards,3146.5,1
559224,320106,SKU 599,Sideboards,3146.5,1
591295,290643,SKU 599,Sideboards,2691.5,1
591257,344311,SKU 599,Sideboards,2796.5,1
585142,339551,SKU 599,Sideboards,2971.5,1
585054,339477,SKU 599,Sideboards,2971.5,1
583669,338575,SKU 599,Sideboards,2880.01,1
575137,294213,SKU 599,Sideboards,3146.5,1
573863,331502,SKU 599,Sideboards,2628.5,1
573749,331392,SKU 599,Sideboards,3146.5,1
571119,329403,SKU 599,Sideboards,3146.5,1
560532,320790,SKU 599,Sideboards,3146.5,1
560022,320727,SKU 599,Sideboards,3146.5,1
559727,320474,SKU 599,Sideboards,3146.5,1
601010,351951,SKU 599,Sideboards,2796.5,1
600947,351911,SKU 599,Sideboards,2796.5,1
600724,351784,SKU 599,Sideboards,2796.5,1
600229,351480,SKU 599,Sideboards,2796.5,1
598725,350367,SKU 599,Sideboards,2796.5,1
595357,123595,SKU 599,Sideboards,2796.5,1
596044,348192,SKU 599,Sideboards,2796.5,1
591279,331254,SKU 599,Sideboards,2796.5,1
580381,336390,SKU 600,Cushions,127.54,1
577862,297249,SKU 600,Cushions,104.755,1
662755,207244,SKU 600,Cushions,101.185,1
561475,321923,SKU 600,Cushions,136.5,1
585354,338989,SKU 601,Modular Chaises,2796.5,1
568178,327228,SKU 601,Modular Chaises,2901.5,1
564783,324368,SKU 601,Modular Chaises,2901.5,1
562691,322857,SKU 601,Modular Chaises,2901.5,1
559861,320573,SKU 601,Modular Chaises,2901.5,1
581176,336929,SKU 602,Cushions,124.495,1
588575,342300,SKU 602,Cushions,273,2
593749,346375,SKU 602,Cushions,0,1
592909,345738,SKU 602,Cushions,0,1
608790,320421,SKU 602,Cushions,203,2
608131,336010,SKU 602,Cushions,203,2
578738,335159,SKU 603,Cushions,122.5,1
582841,338050,SKU 603,Cushions,0,1
573264,330932,SKU 603,Cushions,245,2
